#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
11500	-164.061	1.50826	-162.108	4867.54	34.0483	5000.55	-85.9256	1.1766	-84.0922	4868.91	34.0981	5001	0.537478	0.00845556	0.548	50.8975	0.370453	52
12000	-159.416	1.6116	-158.561	4868.99	34.081	5001.11	-81.4484	1.14735	-79.6778	4870.82	34.1222	5002	0.541705	0.0082438	0.5525	51.0475	0.371376	52
12500	-155.695	1.58248	-154.853	4869.02	34.1105	5001.15	-77.2215	1.11131	-74.4484	4870.22	34.0806	5002	0.53696	0.0082561	0.5455	51.15	0.372765	52
13000	-150.942	1.57759	-148.701	4869.77	34.0867	5001.92	-73.594	1.08077	-70.8385	4869.55	34.0748	5002.5	0.533255	0.00798153	0.539	51.24	0.370116	52
13500	-146.095	1.52922	-143.597	4869.75	34.0796	5001.42	-70.2733	1.04362	-67.4998	4870.5	34.0988	5002	0.526155	0.00764459	0.5325	51.3575	0.371526	52
14000	-143.105	1.5488	-141.115	4870.07	34.0667	5001.89	-67.1287	1.02321	-64.8347	4870.91	34.0659	5002	0.540015	0.00782411	0.543	51.435	0.369789	52
14500	-140.018	1.48034	-138.251	4870.2	34.0553	5001.57	-64.0105	0.992654	-61.9929	4870.79	34.0801	5002	0.534673	0.00851906	0.526	51.48	0.369836	52
15000	-136.632	1.45961	-132.698	4870.63	34.0613	5001.89	-61.0877	0.971907	-58.4271	4870.98	34.0717	5003	0.54198	0.00841551	0.547	51.4775	0.368001	53
15500	-133.552	1.4901	-130.145	4871.06	34.0502	5001.76	-58.4195	0.931695	-56.0559	4871.28	33.9867	5002	0.5308	0.00815574	0.5465	51.5075	0.368462	52
16000	-131.294	1.41341	-129.81	4871.6	34.0354	5001.31	-55.7264	0.901256	-53.1323	4871.31	33.9915	5002	0.526625	0.00787377	0.523	51.6875	0.366296	53
16500	-128.612	1.37844	-126.481	4872.05	33.993	5000.77	-53.5611	0.880615	-51.0112	4871.93	33.9864	5002.5	0.53658	0.0080029	0.547	51.7225	0.365322	53
17000	-126.14	1.45057	-122.328	4871.78	33.9932	5002.34	-51.3366	0.849599	-48.9359	4871.65	33.9966	5002	0.527918	0.00802309	0.532	51.865	0.365583	53
17500	-123.224	1.37331	-120.131	4872.04	33.9922	5003.6	-49.2426	0.82099	-47.1167	4872.47	33.9863	5002	0.534192	0.00812884	0.531	51.9175	0.366196	53
18000	-121.856	1.39532	-121.325	4872.3	34.0095	5002.44	-47.244	0.799432	-45.2921	4872.5	34.0328	5002	0.537425	0.00799079	0.554	51.9925	0.364573	53
18500	-119.501	1.29897	-116.822	4872.46	34.0124	5002.66	-45.4482	0.768097	-43.5544	4873.02	34.036	5001.5	0.536727	0.0079023	0.5465	52.0175	0.364452	53
19000	-117.601	1.33264	-114.639	4872.84	34.0272	5002.65	-43.6424	0.743906	-41.6599	4872.85	34.0369	5002	0.528882	0.00779389	0.544	52.0725	0.364228	53
19500	-115.637	1.29636	-114.969	4872.88	34.0354	5002.84	-41.9456	0.721142	-40.0688	4873.84	34.0311	5001	0.534515	0.00789897	0.5375	52.155	0.364585	53
20000	-114.767	1.21339	-113.903	4872.62	34.0285	5002.04	-40.3929	0.705412	-37.9542	4873.78	34.026	5004	0.535385	0.00789935	0.544	52.1775	0.366334	53
