#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
6500	-157.056	1.79623	-156.044	4602.97	51.2914	4992.4	-120.486	1.78778	-117.41	4603.09	51.2864	4992	1.6649	0.0266385	1.801	48.105	0.527915	50
7000	-144.668	1.72613	-141.995	4603.36	51.2811	4993.36	-109.604	1.72541	-105.644	4603.52	51.2694	4993	1.68457	0.0279538	1.8355	48.3175	0.526781	51
7500	-134.604	1.71462	-130.769	4603.6	51.2763	4991.9	-100.036	1.66666	-96.0035	4604.12	51.3061	4991.5	1.67846	0.0281212	1.7985	48.5475	0.528505	51
8000	-125.312	1.61137	-122.066	4604.31	51.2639	4991.86	-91.6853	1.59967	-87.9266	4604.22	51.2278	4993	1.67496	0.0284273	1.816	48.7225	0.529743	51
8500	-116.904	1.57323	-113.881	4604.63	51.2223	4991.99	-84.4195	1.56001	-79.9008	4606.24	51.1892	4992	1.68492	0.0281037	1.814	48.8675	0.530179	51
9000	-109.402	1.53338	-105.507	4606.02	51.1785	4993.02	-77.535	1.50728	-72.7	4606.67	51.1912	4994	1.67714	0.0281525	1.824	49.115	0.531706	51
9500	-102.822	1.47604	-98.0374	4606.3	51.1764	4994.38	-71.6795	1.43815	-67.097	4607.66	51.1174	4995	1.67744	0.0279366	1.8265	49.2775	0.530559	51
10000	-97.611	1.39688	-95.1926	4607.27	51.0944	4993.42	-65.9864	1.40161	-61.6492	4607.97	51.122	4994.5	1.67763	0.0282009	1.825	49.3875	0.531684	52
10500	-92.3252	1.38334	-89.1005	4607.85	51.0754	4994.31	-60.8425	1.33892	-56.9771	4607.73	51.1222	4995	1.68033	0.0278564	1.8295	49.5075	0.532149	52
11000	-87.0298	1.34808	-83.1751	4608.92	51.0567	4994.51	-56.3406	1.30616	-52.5485	4609.15	51.0537	4995	1.68623	0.0280312	1.827	49.615	0.532236	52
11500	-82.0066	1.28196	-77.9436	4609.31	51.0655	4993.82	-52.3843	1.26506	-49.3849	4609.44	51.061	4994	1.68249	0.0277109	1.823	49.7525	0.533117	52
12000	-78.0818	1.26475	-74.6776	4609.35	51.0547	4993.84	-48.6741	1.2184	-45.202	4609.67	51.0469	4994.5	1.68418	0.0278726	1.844	49.8925	0.532775	52
12500	-74.9992	1.23735	-71.7689	4610.19	51.0456	4995.35	-45.2033	1.18532	-41.9423	4609.86	51.0257	4994	1.69121	0.0276874	1.816	50.005	0.532561	52
13000	-71.2213	1.18731	-67.1314	4610.31	51.0351	4995.14	-42.1568	1.15544	-38.6807	4610.4	51.0239	4995	1.69446	0.0281825	1.84	50.0825	0.531491	53
13500	-67.6921	1.16147	-64.7382	4610.46	51.0537	4995.12	-39.4816	1.13277	-35.969	4611.26	51.096	4994	1.68916	0.0278193	1.815	50.145	0.53065	53
14000	-65.4871	1.15158	-62.0161	4610.98	51.077	4995.03	-37.0432	1.11002	-33.6013	4611.22	51.0189	4993	1.69362	0.0274918	1.8485	50.2725	0.530553	53
14500	-63.6835	1.12685	-59.9506	4611.45	51.0429	4994.15	-34.8194	1.08369	-31.3204	4611.72	51.0257	4994	1.6885	0.0280459	1.8555	50.3425	0.53116	53
15000	-61.4593	1.13151	-58.7105	4611.57	51.034	4994.78	-32.763	1.05898	-29.28	4611.31	51.0228	4994	1.67918	0.0276188	1.8255	50.4575	0.53158	53
15500	-58.8016	1.07586	-56.6689	4611.7	51.0189	4994.09	-30.9335	1.03473	-27.4092	4611.29	51.0472	4994	1.70436	0.0280187	1.8675	50.5025	0.531372	53
16000	-57.6366	1.08082	-54.6793	4611.76	51.0209	4994.23	-29.2198	1.02264	-25.6246	4611.79	51.0186	4993	1.69791	0.0281811	1.8435	50.625	0.531382	53
16500	-55.4176	1.05652	-53.0535	4611.86	51.0138	4994	-27.6034	1.00363	-23.873	4612.34	51.0188	4995	1.68915	0.0281853	1.861	50.685	0.530217	53
17000	-53.6943	1.04692	-50.9289	4612.38	51.0145	4993.44	-26.1581	0.975266	-22.6821	4613.07	50.9898	4995	1.68554	0.0283698	1.8155	50.7375	0.529762	53
17500	-52.3827	1.00657	-49.9893	4612.82	50.9925	4993.85	-24.8491	0.948564	-21.7428	4613.28	50.9891	4994	1.69283	0.0282481	1.8095	50.8275	0.530694	53
18000	-51.5265	0.970519	-50.0117	4613.22	50.9904	4993.33	-23.5494	0.916399	-20.7696	4613.4	50.999	4993	1.68014	0.0279557	1.8295	50.9275	0.529735	53
18500	-50.5031	0.948499	-48.2537	4613.59	50.9964	4992.42	-22.3545	0.89959	-19.6828	4613.38	50.9841	4991.5	1.67984	0.0282635	1.846	50.9775	0.530066	53
19000	-49.195	0.956387	-46.7476	4613.57	51.0002	4992.82	-21.4045	0.877983	-18.9062	4613.82	51.0265	4992.5	1.68617	0.0282084	1.8085	51.0125	0.52996	53
19500	-48.5586	0.933945	-47.1105	4613.48	51.0115	4992.89	-20.4987	0.867326	-17.9541	4613.26	51.036	4993	1.69899	0.0280188	1.84	51.0675	0.529773	54
20000	-46.5147	0.931954	-44.2031	4613.74	51.0218	4991.9	-19.6357	0.858473	-17.2592	4613.73	51.0177	4992	1.69435	0.0278869	1.84	51.1425	0.529167	53.5
