#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
9000	-109.615	1.47938	-166.822	5005.87	4.17662	5001.27	-91.5191	1.39118	-144.61	5006.4	4.21364	5002.5	4.12742	0.046386	4.719	53.8825	0.23115	54
9500	-102.475	1.41678	-159.59	5007.08	4.20417	4999.25	-84.6293	1.33176	-131.708	5007.62	4.2276	4999.5	4.13062	0.0463367	4.7545	54.05	0.228691	54
10000	-95.8944	1.34854	-145.599	5007.31	4.22479	4998.69	-78.2056	1.26633	-123.684	5007.02	4.23944	4996	4.14927	0.0466032	5.0305	54.2025	0.226704	54
10500	-90.0211	1.29734	-137.504	5007.42	4.26768	4996.62	-72.3597	1.18253	-103.159	5008.42	4.3227	4996	4.14484	0.0470761	4.454	54.3625	0.227502	54.5
11000	-83.9249	1.20458	-112.528	5008.16	4.32857	4995.35	-67.1862	1.12081	-98.3982	5008.05	4.38076	4996	4.17786	0.0470801	4.38	54.515	0.226307	54.5
11500	-78.7168	1.15396	-104.859	5007.95	4.36773	4994.59	-62.3385	1.05728	-91.65	5008.08	4.32506	4993.5	4.18376	0.0470779	4.538	54.6475	0.224715	54
12000	-74.6703	1.06154	-102.12	5007.96	4.35757	4996.78	-58.0666	0.987008	-88.6983	5007.41	4.3507	4996.5	4.17784	0.0466128	4.649	54.785	0.222053	55
12500	-70.2863	0.997453	-99.824	5007.76	4.36155	4996.94	-54.1223	0.938146	-83.9321	5007.27	4.37067	4997	4.17622	0.0471295	4.476	54.9225	0.222125	54.5
13000	-66.4562	0.977244	-111.462	5007.6	4.35452	4996.18	-50.5258	0.877389	-81.2766	5007.94	4.35333	4996.5	4.1773	0.0471428	4.668	55.025	0.220244	54.5
13500	-62.8709	0.927011	-96.0963	5007.78	4.35161	4997.07	-47.3501	0.830992	-77.9086	5007.9	4.35792	4994	4.16035	0.0474143	4.678	55.1625	0.217793	54.5
14000	-60.0771	0.904287	-95.6062	5008.13	4.36239	4996.47	-44.3916	0.791123	-75.1664	5009.16	4.4036	4998.5	4.19917	0.0480971	4.645	55.285	0.218727	54.5
14500	-56.9695	0.845436	-89.0762	5008.61	4.38281	4996.03	-41.7454	0.75013	-71.1746	5009.3	4.40755	4997.5	4.18845	0.0476703	4.6225	55.3675	0.216647	54.5
15000	-54.3439	0.807554	-84.3153	5009.07	4.40775	4995.9	-39.0303	0.699795	-65.9341	5009.18	4.42779	4996.5	4.19012	0.0477354	4.515	55.455	0.216505	54.5
15500	-51.8573	0.750318	-76.0512	5009.55	4.41802	4997.22	-36.8032	0.665427	-60.4763	5009.69	4.42125	4996	4.19127	0.0476055	4.707	55.57	0.216576	55.5
16000	-49.8424	0.773653	-74.3933	5009.5	4.43021	4998.06	-34.6283	0.63497	-56.1968	5009.43	4.43428	4999.5	4.20458	0.0487447	4.835	55.625	0.216427	55.5
16500	-47.8679	0.707465	-74.7188	5009.59	4.42992	4998.86	-32.7435	0.609446	-53.2645	5009.48	4.42459	4999.5	4.21011	0.0482568	4.9205	55.7125	0.217412	55.5
17000	-45.2458	0.686544	-57.1372	5009.62	4.43424	4999.18	-30.8378	0.576379	-46.191	5009.83	4.44086	5000	4.19984	0.0486917	4.641	55.77	0.217453	55.5
17500	-44.1735	0.662648	-64.7323	5009.98	4.43552	4999.75	-29.2043	0.546246	-45.2285	5009.82	4.44932	4975	4.24045	0.0484541	4.6665	55.86	0.217328	55.5
18000	-42.1237	0.632854	-56.8503	5009.74	4.44752	4975.19	-27.7397	0.527398	-44.0627	5010.18	4.4427	4960	4.24098	0.0479258	5.24	55.9725	0.214959	55
18500	-40.9977	0.623462	-50.8192	5009.98	4.40675	4973.11	-26.3884	0.501975	-41.6898	5010.82	4.42805	4959.5	4.23726	0.0483124	4.7945	56.0375	0.214138	55.5
19000	-38.9797	0.579875	-53.7087	5010.72	4.41182	4967.15	-25.0022	0.476928	-40.104	5011.32	4.41659	4976	4.23814	0.0483172	4.914	56.125	0.214945	56
19500	-38.0155	0.609299	-48.4606	5010.84	4.4173	4973.08	-23.8425	0.452673	-38.1129	5010.98	4.44016	4974.5	4.26257	0.0494252	4.7785	56.17	0.214926	56
20000	-36.981	0.559359	-48.0226	5010.95	4.42409	4974.9	-22.8134	0.436766	-36.2359	5010.71	4.42783	4975.5	4.28264	0.0491612	5.3295	56.2175	0.215096	56
