#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
12000	-91.3433	1.42904	-88.3705	4978.31	21.7171	4994.4	-70.3952	1.3217	-66.6576	4979.42	21.7212	4994.5	3.323	0.0378571	3.5265	52.9408	0.310437	53
12500	-87.3844	1.40708	-84.1935	4979.7	21.7186	4993.6	-66.7602	1.29113	-62.806	4980.14	21.6824	4992	3.31728	0.0391686	3.5295	53.0428	0.309868	53
13000	-83.2173	1.39404	-79.5135	4979.94	21.715	4993.41	-63.138	1.24928	-59.5052	4979.3	21.7036	4993	3.32473	0.0388221	3.5365	53.2007	0.309874	53
13500	-79.6133	1.36919	-75.6878	4979.89	21.7032	4992.36	-59.8655	1.20665	-56.5451	4980.14	21.6763	4992.5	3.31092	0.038066	3.5055	53.3257	0.306315	53
14000	-77.0549	1.31186	-73.4193	4980.65	21.6804	4991.82	-56.887	1.17136	-53.2975	4981.93	21.6712	4994	3.33404	0.0380655	3.525	53.3618	0.30726	53
14500	-74.3719	1.26865	-70.4254	4980.83	21.6801	4994.32	-54.077	1.13022	-49.856	4981.52	21.6781	4991.5	3.33827	0.0379476	3.543	53.4901	0.305946	53
15000	-71.3093	1.28085	-67.6976	4981.85	21.6602	4993.95	-51.3815	1.06914	-47.4473	4982.1	21.7034	4994	3.33779	0.0385607	3.5335	53.5493	0.307844	54
15500	-68.5666	1.22185	-65.7608	4982.07	21.7203	4992.48	-49.1279	1.01658	-45.5945	4981.55	21.7047	4995	3.35183	0.03878	3.5585	53.6316	0.30875	54
16000	-66.4533	1.14258	-63.6353	4981.52	21.7209	4991.81	-46.9516	0.965125	-43.9868	4980.95	21.721	4990.5	3.34625	0.0385327	3.538	53.7401	0.308499	54
16500	-63.9903	1.12385	-59.8794	4981.4	21.7306	4991.01	-44.7379	0.923513	-42.7093	4981.44	21.7488	4989.5	3.34606	0.0383451	3.547	53.8059	0.309993	54
17000	-63.1402	1.07222	-61.6327	4981.61	21.7383	4993.13	-42.7461	0.894582	-40.6651	4981.26	21.7574	4992.5	3.35296	0.0386349	3.569	53.8882	0.308565	54
17500	-59.6763	1.03184	-57.9982	4981.68	21.7463	4992.1	-40.8311	0.86391	-38.5074	4982.43	21.7705	4992	3.35028	0.0389286	3.538	54.0099	0.309632	54
18000	-58.7384	0.986824	-56.5307	4981.68	21.7593	4992.84	-39.0832	0.830402	-36.6997	4981.55	21.7523	4991	3.33585	0.0386224	3.539	54.0921	0.30992	54
18500	-56.4517	1.01189	-53.6801	4981.66	21.7427	4992.24	-37.3679	0.794782	-35.2349	4981.48	21.7304	4991	3.32893	0.038908	3.527	54.148	0.309937	54
19000	-54.6637	0.925895	-53.513	4981.54	21.7322	4992.22	-35.9366	0.765864	-34.2493	4981.22	21.7326	4993	3.34723	0.038086	3.5505	54.1809	0.311033	54
19500	-53.2532	0.911461	-50.6117	4981.55	21.7388	4992.18	-34.5275	0.735163	-32.6402	4982.08	21.7381	4993	3.33817	0.0372857	3.5375	54.2434	0.312477	54
20000	-52.0462	0.920468	-49.4016	4981.8	21.7666	4992.52	-33.2418	0.701937	-31.2811	4982.2	21.7611	4993	3.33373	0.0372061	3.5115	54.3322	0.310376	54.5
