#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8000	-132.309	1.58221	-130.156	4943.75	14.2175	4999.88	-101.88	1.45809	-98.8554	4944.18	14.2768	5001	2.67536	0.0294636	2.95	51.8203	0.242026	52
8500	-124.597	1.50305	-123.701	4943.71	14.217	4999.58	-94.1929	1.38844	-90.9981	4944.34	14.2616	4999	2.67123	0.0291325	2.957	52.0203	0.239377	52
9000	-117.047	1.49721	-111.978	4944.7	14.2547	4999.27	-87.6358	1.31048	-85.5275	4945.19	14.3025	5000	2.66702	0.0293703	2.934	52.1823	0.238342	52
9500	-110.557	1.39745	-108.739	4945.6	14.2742	4999.39	-81.3538	1.24119	-78.6841	4947.08	14.3191	5000	2.66883	0.0287607	2.922	52.4152	0.2397	53
10000	-104.926	1.31277	-102.4	4946.98	14.3092	5000.02	-75.99	1.16381	-73.3811	4946.65	14.2916	4999	2.67978	0.028564	2.928	52.562	0.237726	53
10500	-99.3437	1.22277	-98.5643	4947.36	14.312	5000.35	-71.0169	1.09996	-68.6812	4948.14	14.3394	5000	2.68113	0.0293207	2.931	52.7494	0.235703	53
11000	-94.1411	1.18015	-91.854	4948.52	14.3309	5001.49	-66.2815	1.04016	-64.7591	4949.27	14.3525	5000	2.68	0.0293474	2.943	52.8633	0.235518	53
11500	-89.8894	1.17065	-86.8374	4949.09	14.3421	5000.59	-62.013	0.975211	-61.7598	4948.72	14.3516	5001	2.67685	0.0295006	2.932	52.9848	0.234524	53
12000	-86.133	1.10857	-84.6034	4948.93	14.3309	5000.14	-57.9219	0.927636	-56.8533	4949.34	14.3352	4999	2.66313	0.0290133	2.941	53.1013	0.230685	53
12500	-81.346	1.07899	-79.1165	4949.03	14.3365	5000.6	-54.2646	0.889276	-52.5271	4949.7	14.3406	5000	2.66898	0.0286016	2.897	53.2278	0.228271	53
13000	-78.0663	1.06057	-75.2774	4948.84	14.3318	5000.07	-50.9416	0.830367	-49.1844	4950.12	14.3572	5000	2.67501	0.0292403	2.937	53.3747	0.228679	54
13500	-74.4465	0.998712	-72.7451	4948.99	14.3232	4998.69	-47.9022	0.790148	-46.4091	4949	14.3108	4998	2.67621	0.0296009	2.926	53.4329	0.230449	53
14000	-72.0586	0.951284	-70.349	4949.89	14.3249	4998.88	-45.3792	0.761454	-43.4228	4950.04	14.3581	4999	2.67295	0.0293833	2.913	53.5215	0.229829	54
14500	-69.2652	0.939436	-67.3935	4950.45	14.3307	4998.4	-42.9595	0.722706	-41.6335	4950.87	14.3342	4999	2.68349	0.0300351	2.938	53.6658	0.228389	54
15000	-66.9912	0.912932	-65.9911	4950.65	14.3334	5000.79	-40.8795	0.69204	-38.5799	4950.51	14.3285	5001	2.68326	0.0299466	2.917	53.7089	0.229086	54
15500	-65.6357	0.871952	-64.519	4950.67	14.3364	5000.44	-38.7333	0.651757	-36.8774	4950.55	14.3217	5001	2.67902	0.0308251	2.922	53.8228	0.231875	54
16000	-62.5655	0.820136	-61.6239	4950.82	14.3472	5000.89	-36.8617	0.621126	-35.5763	4949.34	14.347	4999	2.69234	0.0324543	2.939	53.9089	0.231197	54
16500	-61.8933	0.808701	-60.9353	4951.24	14.3653	5000.87	-35.0932	0.595353	-33.8388	4950.87	14.3379	5002	2.6795	0.030069	2.911	53.9316	0.229893	54
17000	-59.9572	0.815734	-57.9602	4951.38	14.3934	5001.24	-33.442	0.569203	-32.3031	4952.16	14.4517	5002	2.67893	0.0299217	2.924	54.0405	0.232342	54
17500	-57.8264	0.754552	-56.0628	4951.67	14.4248	5000.63	-31.9953	0.55138	-31.2824	4951.37	14.4171	4999	2.69421	0.0326784	2.957	54.119	0.232288	54
18000	-56.9771	0.771215	-55.9315	4951.52	14.3992	4999.94	-30.6443	0.534822	-29.878	4951.63	14.4093	5000	2.69087	0.0311076	2.96	54.1671	0.232005	54
18500	-56.5643	0.776548	-54.1292	4951.97	14.4403	5000.58	-29.2736	0.513759	-28.4685	4952.22	14.4481	5000	2.68806	0.0299081	2.958	54.2608	0.231216	55
19000	-53.8485	0.716859	-52.7126	4952.41	14.4367	5000.16	-28.0128	0.485256	-26.8161	4952.42	14.4469	5001	2.68489	0.029597	2.947	54.3215	0.229991	54
19500	-52.7857	0.708798	-51.5346	4952.01	14.4329	4999.65	-26.8919	0.468008	-25.9758	4951.58	14.4483	5000	2.68619	0.0293008	2.951	54.3975	0.230053	55
20000	-52.0045	0.702036	-50.6188	4952.15	14.4502	4999.18	-25.8058	0.452749	-24.7556	4952.44	14.4736	5000	2.68166	0.030231	2.935	54.4127	0.23018	55
