#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
11500	-74.7213	1.48155	-69.7629	5003.35	14.6715	4967.33	-55.0852	1.44058	-46.1968	5003.03	14.6788	4967	2.47797	0.0217009	2.641	54.53	0.258994	58
12000	-71.203	1.46451	-64.5897	5003.5	14.6783	4966.52	-51.0135	1.41384	-43.2613	5004.03	14.6888	4968.5	2.47018	0.0213941	2.6245	54.625	0.257588	58
12500	-67.5325	1.46318	-69.9854	5004.27	14.6945	4967.4	-47.4839	1.381	-40.5262	5003.87	14.7166	4965.5	2.47548	0.0213879	2.641	54.7825	0.258975	57.5
13000	-63.5876	1.39453	-61.7799	5004.96	14.7085	4966.9	-44.2689	1.35587	-38.6093	5005	14.7251	4968	2.48591	0.0248695	2.671	54.9475	0.255784	57.5
13500	-60.0821	1.37613	-51.4616	5005.12	14.721	4967.38	-41.3026	1.33216	-36.7738	5005.91	14.7327	4970	2.49316	0.0232493	2.5505	55.03	0.255805	58
14000	-58.0821	1.33887	-53.5285	5005.66	14.7252	4966.85	-38.6235	1.30991	-34.1562	5006.04	14.738	4966	2.47535	0.02162	2.6015	55.135	0.256161	58
14500	-54.5953	1.34249	-50.3361	5006.49	14.7311	4966.53	-36.096	1.28896	-31.4217	5006.36	14.7423	4966	2.48023	0.0212252	2.734	55.2425	0.25519	58
15000	-53.0836	1.29728	-43.3059	5006.89	14.7341	4965.9	-34.0073	1.27434	-29.4338	5006.85	14.7328	4967	2.46809	0.021156	2.582	55.3025	0.255079	58
15500	-50.4385	1.30172	-48.8603	5007.15	14.7372	4967.43	-32.0881	1.26102	-27.6584	5007.56	14.7435	4968	2.47085	0.0213311	2.6755	55.4	0.254311	58
16000	-48.722	1.28882	-43.2922	5007.5	14.7389	4967.58	-30.2393	1.24322	-25.1443	5007.22	14.7421	4968	2.48932	0.0210836	2.6605	55.46	0.255532	57
16500	-46.6349	1.27457	-42.1993	5007.67	14.7378	4967.66	-28.5083	1.22953	-24.2251	5008.25	14.754	4968	2.47351	0.0210285	2.6215	55.5575	0.255475	58.5
17000	-45.1009	1.24647	-29.9578	5008.25	14.7383	4967.82	-26.947	1.21902	-23.0888	5007.82	14.7398	4967.5	2.47437	0.0210056	2.6795	55.62	0.255764	58
17500	-43.9431	1.22831	-35.3008	5008.63	14.733	4966.64	-25.6153	1.2114	-21.9763	5008.79	14.7696	4967	2.47604	0.0207539	2.5455	55.6825	0.255793	58.5
18000	-42.2756	1.22	-33.5303	5008.91	14.7428	4962.66	-24.3975	1.20448	-21.5517	5009.22	14.7538	4968.5	2.47469	0.0209505	2.5375	55.7625	0.254218	58.5
18500	-41.2668	1.23167	-30.1574	5009.18	14.7431	4965.26	-23.2495	1.19832	-21.0428	5009.26	14.7637	4967	2.46894	0.0211108	2.79	55.8225	0.253798	58.5
19000	-40.1946	1.2172	-44.926	5008.93	14.7423	4965.92	-22.1785	1.19135	-19.5668	5009.89	14.7537	4971	2.47344	0.0213461	2.7165	55.8825	0.253762	58.5
19500	-38.7293	1.20084	-41.2191	5009.67	14.7612	4960.56	-21.2587	1.18694	-19.2031	5009.71	14.7579	4954	2.47268	0.0210282	2.647	55.9325	0.255162	58.5
20000	-38.2474	1.21077	-38.5407	5010.16	14.7569	4961.52	-20.39	1.18427	-18.7456	5010.93	14.7599	4966.5	2.46876	0.0209167	2.4935	56.0325	0.256233	58.5
