#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8500	-143.29	1.57268	-140.769	5014	4.29381	5002.69	-100.223	1.39427	-96.8513	5013.71	4.34499	5004	0.575073	0.00642215	0.573	52.535	0.211829	53
9000	-135.155	1.47243	-131.893	5014.14	4.31164	5003.95	-92.4674	1.29356	-89.5593	5014.25	4.36621	5005	0.57272	0.0063793	0.581	52.735	0.21148	53
9500	-126.76	1.39488	-122.943	5014.36	4.33909	5003.16	-85.5682	1.21176	-83.2294	5014.84	4.37267	5004	0.565877	0.00672788	0.5735	52.805	0.211374	53
10000	-120.01	1.3575	-116.493	5014.45	4.35682	5003.26	-79.502	1.1434	-77.2649	5014.35	4.33869	5004	0.56223	0.00646482	0.571	53.0275	0.210541	53
10500	-115.224	1.30323	-112.103	5014.16	4.36504	5004.16	-73.8608	1.07456	-71.4799	5014.65	4.40981	5005	0.579552	0.00652053	0.5905	53.215	0.210405	53
11000	-109.231	1.18893	-107.421	5014.19	4.39932	5004.52	-68.7853	1.00845	-66.7388	5014.18	4.44029	5003	0.562145	0.00647603	0.568	53.3125	0.209546	53
11500	-103.964	1.19072	-101.18	5014.01	4.41683	5004.42	-64.2947	0.95275	-62.1273	5014.36	4.41335	5005	0.573243	0.00685838	0.582	53.4375	0.212257	53
12000	-100.926	1.1687	-99.2014	5014.28	4.43817	5005.27	-60.2811	0.903417	-58.1286	5014.82	4.46268	5004	0.567195	0.00660269	0.573	53.5225	0.214742	53
12500	-96.3045	1.07293	-95.3807	5014.72	4.42949	5005.25	-56.2968	0.849414	-54.1106	5014.16	4.43933	5005	0.562902	0.00632253	0.57	53.65	0.212766	54
13000	-92.1117	1.05178	-89.981	5014.95	4.44733	5006.53	-52.5515	0.810929	-50.7049	5016.12	4.51837	5005	0.563875	0.00628883	0.557	53.7275	0.216102	54
13500	-87.9978	0.982857	-85.8468	5015.52	4.49125	5005.58	-49.2172	0.760528	-47.575	5016.5	4.48433	5006	0.559145	0.00631123	0.563	53.875	0.213512	54
14000	-83.9614	0.936027	-82.2586	5016.23	4.50066	5005.47	-46.1189	0.719199	-44.807	5016.04	4.55218	5005.5	0.560895	0.00632346	0.5685	53.995	0.214423	54
14500	-82.0505	0.914258	-78.9426	5016.05	4.535	5004.55	-43.3692	0.676255	-42.1554	5015.72	4.60914	5004	0.561595	0.00645033	0.572	54.11	0.213562	54
15000	-79.0323	0.873899	-77.507	5016.26	4.55594	5006.51	-40.7779	0.630467	-39.6544	5016.44	4.61711	5006	0.564257	0.00676692	0.5745	54.1425	0.21099	54
15500	-76.7203	0.854519	-74.5012	5016.66	4.5753	5006.57	-38.5017	0.602259	-37.238	5016.8	4.67244	5007	0.55922	0.00641988	0.568	54.225	0.2102	54
16000	-74.9026	0.840581	-73.4375	5017.13	4.63646	5006.97	-36.3304	0.570762	-35.4779	5017.36	4.67801	5006.5	0.56312	0.00641613	0.574	54.2775	0.209131	54
16500	-72.5104	0.745912	-71.5228	5017.45	4.66872	5006.8	-34.3408	0.538841	-33.4424	5016.57	4.69397	5006	0.572565	0.00614754	0.5875	54.38	0.210951	54
17000	-70.8093	0.794796	-70.3916	5016.35	4.67284	5006.13	-32.5746	0.518503	-31.6304	5016.39	4.69025	5005	0.560022	0.00633139	0.5745	54.4575	0.210966	55
17500	-69.488	0.777981	-68.4133	5016.6	4.68731	5004.99	-30.8625	0.493692	-30.0502	5016.13	4.70886	5007	0.564145	0.00634635	0.5735	54.5175	0.207773	54
18000	-66.8072	0.711661	-65.9139	5016.44	4.69361	5007.07	-29.3373	0.466164	-28.2607	5016.1	4.80898	5006	0.559622	0.00640848	0.559	54.5475	0.209354	55
18500	-66.0415	0.740193	-64.8076	5016.4	4.75812	5007.78	-27.8134	0.438633	-26.8118	5016.74	4.83302	5008	0.563995	0.00622815	0.558	54.6625	0.207434	55
19000	-64.1134	0.693473	-63.19	5016.63	4.83998	5007.99	-26.5465	0.420083	-25.6847	5016.84	4.85931	5008	0.55779	0.00644684	0.5725	54.695	0.206971	55
19500	-62.4451	0.661387	-61.8034	5017.39	4.84752	5007.15	-25.2904	0.397871	-24.5814	5017.73	4.87984	5008	0.56094	0.00637684	0.5665	54.735	0.206927	55
20000	-61.2658	0.725794	-60.042	5017.95	4.87395	5007.57	-24.0587	0.376823	-23.2271	5017.91	4.89965	5008	0.54708	0.00644505	0.5495	54.8225	0.20645	55
