#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
13000	-63.9139	0.923498	-65.0527	4993.7	11.9526	5016.71	-40.4187	0.764133	-50.2864	4993.85	11.9672	5016	2.66205	0.0308333	3.024	54.47	0.227739	52.5
13500	-60.8361	0.87611	-69.3272	4993.73	11.9654	5016.38	-37.674	0.725278	-48.0579	4993.64	11.9737	5015	2.64599	0.029974	3.109	54.605	0.226054	52.5
14000	-57.8983	0.820966	-74.1583	4993.73	11.9699	5016.05	-35.211	0.682073	-45.6367	4993.97	11.9878	5017	2.6596	0.0303512	2.8615	54.7075	0.227259	52.5
14500	-55.8792	0.782983	-61.8576	4993.92	11.9799	5016.25	-32.914	0.633076	-41.4051	4994.22	11.9789	5015.5	2.65421	0.0299515	2.837	54.775	0.225584	52.5
15000	-53.3811	0.768887	-66.5207	4994.28	11.9786	5017.4	-30.9174	0.597632	-39.8457	4995.03	11.9816	5016	2.64974	0.0302733	2.9735	54.91	0.225459	52.5
15500	-51.3065	0.721612	-64.1403	4994.42	11.9862	5016.12	-29.0087	0.564125	-37.7863	4994.8	11.9879	5016	2.68264	0.0311394	2.9105	54.9975	0.227895	52.5
16000	-49.2621	0.678575	-55.9654	4994.57	11.9871	5015.09	-27.3383	0.537881	-35.6439	4994.38	11.9878	5014.5	2.6803	0.0311156	2.917	55.0525	0.226694	52.5
16500	-47.4396	0.671222	-51.5101	4994.31	11.9945	5016.44	-25.7324	0.508826	-33.6336	4994.58	11.9912	5021	2.67967	0.0311586	2.937	55.0975	0.224853	52.5
17000	-46.7059	0.652251	-49.164	4994.57	12.0171	5016.42	-24.282	0.485261	-31.7442	4994.32	12.0474	5012	2.67688	0.0301537	2.9015	55.215	0.225997	52.5
17500	-45.2596	0.654653	-49.06	4994.84	12.0284	5016.93	-22.9773	0.463197	-27.4792	4994.98	12.0489	5014.5	2.6613	0.0301986	2.917	55.265	0.224165	52.5
18000	-43.9533	0.62855	-46.9973	4995.12	12.0367	5015.76	-21.7988	0.441753	-26.2072	4995.02	12.0431	5016.5	2.67058	0.0309928	3.2045	55.31	0.224774	52.5
18500	-41.7459	0.601464	-47.6495	4995.04	12.0445	5017.3	-20.7118	0.419348	-25.42	4994.9	12.0544	5016	2.66318	0.0306297	3.148	55.4125	0.225961	53
19000	-41.3713	0.567118	-41.8612	4995.1	12.0475	5016.38	-19.6509	0.402136	-23.5437	4995.15	12.0611	5014	2.68771	0.0313455	3.089	55.455	0.224574	53.5
19500	-41.0247	0.55619	-40.2983	4995.08	12.0535	5016.9	-18.741	0.387131	-22.8104	4995.36	12.0588	5019.5	2.68342	0.0306124	3.0845	55.5475	0.225158	53
20000	-39.2214	0.574392	-38.1741	4995.19	12.0517	5017.52	-17.9163	0.376328	-22.2787	4995.62	12.0676	5015.5	2.69798	0.0307544	3.1315	55.62	0.22548	53
