#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8000	-136.371	2.83704	-126.198	3869.43	71.3753	4010.6	-120.32	2.92484	-108.741	3869.59	71.3726	4013	3.31167	0.0851029	3.2115	40.73	0.723326	42
8500	-127.505	2.80968	-116.79	3869.7	71.3543	4013.53	-112.391	2.89662	-100.237	3869.67	71.3474	4010.5	3.30715	0.0857014	3.2095	40.935	0.725175	42
9000	-119.713	2.78892	-107.723	3869.58	71.3446	4010.76	-105.149	2.86494	-93.3826	3870.05	71.3412	4010	3.32802	0.0851766	3.253	41.185	0.728855	43
9500	-112.47	2.76395	-101.573	3870.36	71.3267	4018.41	-98.4335	2.843	-84.8454	3870.98	71.3156	4019	3.31741	0.0847983	3.246	41.2725	0.729504	42.5
10000	-105.969	2.74769	-93.6859	3871.28	71.3212	4018.56	-92.0622	2.83365	-78.2318	3871.53	71.3471	4018.5	3.34905	0.0857224	3.358	41.4725	0.730536	42
10500	-100.176	2.75064	-89.1031	3871.75	71.3365	4018.48	-86.5528	2.82609	-71.3959	3872.64	71.2889	4019	3.3414	0.0861391	3.3575	41.6475	0.72965	43
11000	-94.7485	2.72783	-82.6445	3873.03	71.298	4017.51	-81.488	2.79765	-67.0227	3874	71.2766	4016.5	3.34852	0.0863473	3.2885	41.7775	0.729564	43
11500	-89.949	2.69515	-76.0247	3874.13	71.2712	4017.32	-77.0519	2.78646	-62.2385	3874.41	71.2826	4013.5	3.35955	0.0862463	3.2205	41.92	0.730655	43
12000	-85.19	2.70629	-71.8632	3874.12	71.2925	4020.82	-72.5455	2.75953	-57.7147	3874.25	71.2861	4019.5	3.36076	0.0871376	3.2355	42.0425	0.730933	43
12500	-80.9893	2.67556	-67.0964	3874.2	71.2832	4020.95	-68.4398	2.7316	-53.8	3873.88	71.2892	4022	3.37207	0.0888237	3.2615	42.18	0.73145	43
13000	-76.7319	2.65322	-63.6259	3874.34	71.2976	4018.38	-64.804	2.69546	-50.5979	3874.68	71.2815	4020	3.37574	0.087932	3.321	42.32	0.731313	44
13500	-73.4927	2.60382	-59.9328	3874.6	71.2906	4021.98	-61.6235	2.67554	-47.1313	3875.21	71.2774	4025	3.37803	0.0872894	3.247	42.435	0.730624	44
14000	-70.7774	2.60526	-57.4997	3874.75	71.2831	4024.64	-58.6422	2.65517	-44.486	3874.73	71.2876	4025.5	3.3898	0.0884039	3.308	42.5475	0.731484	45
14500	-67.9549	2.5583	-54.1963	3875.06	71.2909	4025.45	-55.7963	2.62798	-41.7702	3874.95	71.3171	4026	3.39489	0.0887188	3.2805	42.6125	0.732383	44
15000	-65.6025	2.54305	-52.6158	3875.08	71.3073	4025.48	-53.2598	2.61572	-39.8217	3875.36	71.3045	4027	3.3978	0.0884768	3.2985	42.71	0.733987	44
15500	-62.3835	2.5507	-49.4713	3875.42	71.307	4026.47	-50.933	2.60348	-37.5715	3875.65	71.3237	4025.5	3.39551	0.0878573	3.272	42.755	0.733669	44.5
16000	-60.2683	2.53477	-47.4703	3875.71	71.2996	4026.43	-48.5563	2.57986	-34.8674	3876.09	71.2805	4027	3.39167	0.0876864	3.3275	42.8725	0.734508	44.5
16500	-58.1437	2.51118	-45.7277	3876.08	71.2841	4028.01	-46.4001	2.55187	-33.3153	3875.87	71.279	4031	3.41395	0.0877136	3.3505	42.935	0.734541	45
17000	-56.0933	2.49222	-44.1595	3876.03	71.2835	4033.84	-44.5207	2.54272	-31.099	3876.35	71.2482	4033.5	3.3847	0.0864296	3.326	43.02	0.734548	45
17500	-54.4539	2.45572	-43.2472	3876.02	71.265	4033.35	-42.8494	2.51897	-29.1893	3875.96	71.269	4032	3.3958	0.0866037	3.338	43.0725	0.733408	44.5
18000	-52.3338	2.45537	-40.191	3876.2	71.2661	4032.74	-41.3936	2.51394	-27.8954	3875.58	71.2638	4032.5	3.39994	0.0869795	3.3695	43.1525	0.73295	44.5
18500	-51.0698	2.43734	-39.0388	3876.71	71.2735	4032.56	-39.8155	2.48681	-26.9472	3877.36	71.2903	4030.5	3.42061	0.0877355	3.4115	43.2225	0.734101	44.5
19000	-49.4988	2.41473	-37.4765	3877.62	71.2977	4032.8	-38.4593	2.4624	-25.9706	3877.78	71.3002	4034	3.43843	0.0892145	3.475	43.3175	0.733886	44.5
19500	-48.5162	2.39366	-37.2147	3877.88	71.3138	4032.4	-37.129	2.45176	-24.5215	3878.46	71.3151	4033	3.43915	0.088684	3.389	43.375	0.734104	45
20000	-46.8953	2.38344	-35.1599	3877.79	71.3095	4028.34	-35.8747	2.44602	-23.2317	3878.01	71.3336	4034	3.45702	0.0902273	3.385	43.455	0.73504	45
