#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
10500	-89.8651	1.97534	-81.76	4449.2	69.1401	4966.99	-64.0486	2.05233	-55.6791	4449.4	69.1544	4964	2.14348	0.0479409	2.3315	48.1575	0.709897	51
11000	-84.7176	1.95517	-77.2032	4449.91	69.1387	4965	-59.5166	2.00083	-51.1265	4450.06	69.1248	4964	2.14626	0.0475498	2.342	48.31	0.711337	51
11500	-80.5698	1.90636	-73.0436	4450.39	69.1321	4965.69	-55.2082	1.96576	-46.7653	4450.77	69.1326	4965	2.18749	0.0494852	2.3905	48.4925	0.708771	51
12000	-76.7337	1.85794	-69.5653	4451.22	69.1286	4963.47	-51.2578	1.91273	-43.0972	4450.72	69.1534	4962	2.15843	0.0476668	2.3175	48.615	0.70711	51
12500	-72.2231	1.80699	-65.5947	4451.58	69.1126	4965.31	-47.705	1.87038	-39.6843	4451.56	69.0974	4966	2.18208	0.0485016	2.4075	48.6875	0.708072	51
13000	-68.8905	1.76138	-61.7804	4452	69.1057	4966.4	-44.6954	1.84668	-36.2206	4452.37	69.0966	4964	2.17395	0.0489692	2.3205	48.8075	0.708922	51
13500	-66.0362	1.75524	-58.2872	4452.56	69.0797	4965.58	-41.8405	1.81479	-33.6932	4452.77	69.0397	4964	2.18274	0.047487	2.3575	48.885	0.708809	51
14000	-63.9206	1.73848	-58.4727	4453.2	69.0541	4963.68	-39.3005	1.78766	-31.6685	4453.71	69.0337	4963	2.16279	0.0467588	2.3445	48.95	0.708784	51
14500	-60.8396	1.69888	-55.2171	4453.52	69.0433	4962.73	-37.0297	1.76994	-29.795	4454.48	69.0303	4960.5	2.17663	0.047363	2.368	49.0675	0.70867	52
15000	-58.6848	1.69678	-52.3428	4453.95	69.0333	4963.96	-35.0822	1.75628	-27.9787	4453.79	69.0234	4959.5	2.16993	0.0464305	2.345	49.085	0.709871	52
15500	-56.5188	1.68505	-51.0364	4453.91	69.0263	4961.35	-33.2126	1.74409	-26.593	4454.04	69.0251	4959.5	2.17341	0.0466527	2.3725	49.1725	0.708431	52
16000	-54.3744	1.68329	-48.4894	4454.21	69.0243	4958.66	-31.4135	1.73734	-24.8233	4454.33	69.0363	4961	2.18608	0.0482247	2.3595	49.2775	0.710193	52
16500	-53.7352	1.68236	-48.072	4454.72	69.0486	4964.59	-29.763	1.73228	-23.3512	4454.46	69.0423	4961.5	2.18699	0.0471717	2.389	49.3425	0.71111	52
17000	-51.7278	1.67202	-45.8851	4454.59	69.0226	4963.08	-28.4014	1.71826	-22.0105	4454.82	69.0302	4959.5	2.1746	0.047753	2.395	49.41	0.711342	52
17500	-50.4781	1.64077	-45.6757	4454.86	69.0241	4962.18	-27.0707	1.70044	-20.7733	4455.38	69.0069	4962	2.17506	0.047101	2.333	49.5075	0.711858	52
18000	-49.2598	1.63461	-43.3766	4455.37	69.0103	4958.62	-25.7922	1.68585	-19.715	4455.45	68.9368	4960	2.17375	0.0475953	2.362	49.61	0.710885	52
18500	-47.4112	1.62162	-41.4407	4455.88	68.9656	4961.74	-24.5974	1.66533	-18.5323	4456.03	68.9662	4961	2.17535	0.0470504	2.3715	49.6475	0.710092	52
19000	-46.8595	1.608	-42.1553	4455.68	68.9586	4959.01	-23.5611	1.65316	-17.5506	4455.53	68.9461	4960.5	2.17431	0.0478073	2.354	49.665	0.7098	52
19500	-44.8994	1.62009	-40.0236	4455.94	68.9503	4958.57	-22.6036	1.64713	-16.8475	4456.34	68.976	4959	2.17735	0.0476745	2.37	49.7225	0.709849	52
20000	-44.9309	1.59524	-39.5583	4456.4	68.9603	4961.12	-21.6446	1.63819	-15.8707	4455.97	68.9327	4959	2.17845	0.0481756	2.3555	49.77	0.710567	52
