#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
5000	-222.308	1.93244	-221.339	4450.32	56.841	4972.69	-165.059	1.87976	-162.51	4451	56.8379	4974.5	2.10836	0.036394	2.299	45.1575	0.576715	48
5500	-207.661	1.93337	-207.04	4450.86	56.8287	4974.31	-150.677	1.82029	-147.537	4451.65	56.8416	4973	2.09821	0.0365935	2.298	45.4075	0.574394	48
6000	-192.735	1.855	-189.578	4451.52	56.8118	4974.11	-137.154	1.76133	-133.436	4452.17	56.821	4969.5	2.09603	0.0364249	2.2825	45.64	0.575471	48
6500	-179.951	1.76096	-177.022	4451.63	56.8318	4970.89	-124.996	1.69342	-120.334	4451.56	56.8336	4971	2.09915	0.0365826	2.2775	45.9075	0.573897	49
7000	-168.063	1.72538	-166.338	4453.61	56.8132	4973.2	-114.596	1.59699	-110.623	4454.34	56.7179	4968	2.10423	0.0369186	2.293	46.12	0.57353	49
7500	-157.104	1.61237	-158.289	4455.06	56.7555	4974.21	-104.354	1.5141	-99.886	4455.68	56.7731	4974	2.10357	0.036829	2.282	46.35	0.573151	49
8000	-147.22	1.63052	-147.56	4455.66	56.7281	4972.6	-95.7867	1.4371	-91.9916	4457.04	56.7431	4974	2.10739	0.0367269	2.285	46.51	0.574565	49
8500	-139.401	1.56209	-138.416	4457.01	56.7235	4968.59	-88.8379	1.37277	-84.8699	4457.36	56.7075	4972.5	2.10513	0.0367429	2.304	46.705	0.571346	50
9000	-132.655	1.45623	-130.43	4457.57	56.7056	4968.12	-81.936	1.29969	-78.452	4458.4	56.7344	4968	2.10266	0.0363531	2.297	46.875	0.569768	50
9500	-125.333	1.42019	-123.037	4458.26	56.7039	4971.79	-76.5578	1.25384	-72.6157	4458.74	56.7328	4970	2.12125	0.0365837	2.309	47.0825	0.571319	50
10000	-119.642	1.36426	-116.866	4458.53	56.7116	4971.07	-71.1075	1.19142	-67.979	4459.45	56.6323	4968.5	2.09518	0.0369557	2.2595	47.25	0.566952	50
10500	-113.767	1.37142	-114.126	4459.32	56.6636	4969.07	-66.0323	1.14678	-62.7719	4459.73	56.6828	4966	2.09828	0.0368295	2.2925	47.335	0.567085	50
11000	-108.734	1.31846	-106.169	4459.92	56.6797	4970.33	-61.5121	1.10767	-58.8882	4459.7	56.7098	4967	2.12021	0.0374114	2.304	47.46	0.568102	50
11500	-105.06	1.29609	-102.905	4460.2	56.6867	4969.7	-57.3907	1.06017	-53.9639	4461.54	56.7156	4970	2.10238	0.0366026	2.2695	47.635	0.568397	50
12000	-100.738	1.21989	-99.4043	4461.09	56.6947	4969.48	-53.7927	0.999714	-51.1902	4462.7	56.7119	4968.5	2.13593	0.0376738	2.3205	47.6675	0.569113	50
12500	-96.9528	1.17163	-95.204	4462.01	56.6893	4967.78	-50.2986	0.948985	-47.75	4462.6	56.6904	4966	2.12848	0.0379433	2.3345	47.8	0.568371	50.5
13000	-93.4287	1.15363	-90.5862	4462.62	56.6625	4967.35	-47.2948	0.901896	-44.9609	4462.48	56.63	4964	2.11905	0.0365774	2.307	47.91	0.566077	51
13500	-91.6475	1.14649	-88.873	4462.69	56.646	4967.65	-44.2913	0.861642	-41.6095	4462.65	56.6303	4963	2.13997	0.0361978	2.3235	48.06	0.567348	51
14000	-88.4227	1.13682	-86.1404	4463.2	56.6306	4964.91	-41.7421	0.829867	-39.2329	4464.01	56.6074	4968.5	2.13677	0.0369035	2.332	48.205	0.564883	51
14500	-85.0291	1.08416	-84.7082	4463.76	56.612	4967.81	-39.4822	0.804265	-37.0271	4462.92	56.6013	4964	2.13662	0.0359577	2.297	48.2875	0.566039	51
15000	-82.379	1.03574	-82.0308	4463.73	56.5996	4968.19	-37.3778	0.775173	-35.4699	4463.42	56.5877	4968.5	2.1531	0.0369858	2.357	48.365	0.566088	51
15500	-81.0596	1.10436	-78.1835	4463.93	56.6006	4969.55	-35.4564	0.749349	-33.3408	4464.83	56.5961	4966	2.1463	0.0371286	2.3435	48.4275	0.566316	51
16000	-79.1821	1.03193	-79.2567	4464.47	56.603	4968.5	-33.6901	0.729566	-31.8294	4463.99	56.6152	4964	2.1472	0.0362807	2.3785	48.5025	0.566504	51
16500	-77.2592	1.03728	-74.8221	4464.6	56.6023	4963.04	-31.8399	0.70725	-29.772	4464.27	56.6142	4966	2.13311	0.0368892	2.308	48.6	0.567101	51
17000	-75.8289	1.053	-73.7068	4464.51	56.6065	4962.36	-30.2887	0.696002	-28.4949	4464.06	56.6032	4963.5	2.14354	0.0378552	2.3375	48.6525	0.567602	51
17500	-73.5221	1.00693	-71.4671	4464.39	56.6001	4958.42	-28.8655	0.678767	-26.9152	4464.55	56.6072	4962	2.12422	0.038374	2.3045	48.705	0.567848	51
18000	-71.8999	1.00557	-69.5462	4464.45	56.6098	4960.99	-27.569	0.669639	-25.3566	4463.7	56.5901	4959	2.11343	0.0375069	2.336	48.785	0.567342	51
18500	-70.2002	1.01443	-66.9278	4464.84	56.5856	4962.67	-26.4006	0.654535	-24.0406	4465.45	56.591	4961.5	2.12751	0.0387168	2.3215	48.8375	0.56823	51
19000	-68.7293	0.955686	-67.1627	4464.74	56.5852	4964.6	-25.345	0.639959	-22.8551	4464.52	56.5627	4962	2.11832	0.0382421	2.3	48.86	0.567952	52
19500	-68.7625	0.945919	-66.4557	4464.69	56.5681	4965.4	-24.2752	0.625102	-22.1647	4466.13	56.6169	4965.5	2.10226	0.038214	2.287	48.9275	0.568342	52
20000	-67.3844	0.973916	-65.1244	4465.13	56.5425	4963.48	-23.2974	0.603564	-21.1388	4466.1	56.5775	4967	2.1167	0.0378082	2.3175	49.045	0.566832	52
