#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
8500	-142.463	1.58229	-139.573	4977.33	12.4215	5000.3	-87.082	1.20223	-84.3581	4977.87	12.4256	4999.5	1.72449	0.0187832	1.862	52.0625	0.251455	53
9000	-135.099	1.43029	-132.138	4978.03	12.413	4999.81	-80.8801	1.15028	-78.82	4977.93	12.4349	5001	1.72577	0.0189343	1.8485	52.17	0.25199	52
9500	-129.445	1.39712	-128.075	4978.97	12.4448	5000.32	-74.8888	1.08473	-71.8203	4979.69	12.5701	5000	1.72289	0.0183507	1.8585	52.3625	0.251243	53
10000	-123.686	1.34435	-122.109	4979.78	12.5239	5000.19	-69.3773	1.03412	-66.7677	4978.87	12.5843	5001	1.73281	0.0180351	1.8665	52.5075	0.251487	53
10500	-117.486	1.25146	-114.833	4979.22	12.5263	5000.02	-64.497	0.980273	-61.7958	4980.02	12.5	5000	1.72156	0.0184571	1.848	52.6875	0.247265	53
11000	-113.931	1.23879	-112.605	4979.6	12.5195	4999.35	-60.3589	0.939915	-58.1652	4980.91	12.5682	5000	1.73512	0.0183925	1.8615	52.8075	0.249463	53
11500	-108.918	1.24088	-105.309	4980.29	12.5505	5000.27	-56.4116	0.884922	-53.5823	4980.3	12.5902	4999	1.72035	0.018424	1.869	52.9275	0.252219	53
12000	-104.692	1.1638	-101.667	4980.48	12.5661	5001.67	-52.8337	0.817418	-50.4097	4980.77	12.5839	5001	1.72274	0.0182857	1.8435	53.0325	0.249669	53
12500	-102.882	1.17459	-102.723	4981.06	12.5566	5002.33	-49.3327	0.780359	-46.7834	4981.02	12.5372	5001	1.73331	0.0179531	1.871	53.1625	0.248837	54
13000	-98.8432	1.12503	-96.6993	4981.12	12.5428	5002.2	-46.1631	0.734833	-44.3378	4981.16	12.466	5001.5	1.71672	0.0182134	1.8415	53.2125	0.250024	54
13500	-94.8846	1.0714	-93.6912	4980.83	12.5233	5001.65	-43.6979	0.712705	-41.7001	4980.65	12.5701	5001	1.72514	0.017931	1.8575	53.3275	0.250664	54
14000	-92.7264	1.0435	-90.1259	4980.99	12.5213	5001.18	-41.0451	0.672204	-39.4371	4980.29	12.5014	5001	1.72955	0.018687	1.8615	53.4375	0.247727	54
14500	-90.368	0.998427	-88.5809	4981.07	12.5314	5003.03	-38.7152	0.635611	-36.7978	4980.9	12.4977	5003	1.73524	0.0179666	1.861	53.4925	0.247493	54
15000	-87.569	1.01072	-85.6327	4981.11	12.5068	5002.21	-36.6034	0.604663	-34.7685	4981.56	12.5079	5002.5	1.74308	0.0184446	1.8855	53.5625	0.246077	54
15500	-85.7925	0.980268	-83.9544	4981.85	12.512	5002.69	-34.5146	0.57507	-32.7903	4981.51	12.4974	5002.5	1.74272	0.018692	1.865	53.6575	0.247596	54
16000	-82.2087	0.965415	-79.4208	4981.4	12.5013	5002.26	-32.6615	0.550958	-30.9634	4983.14	12.4888	5003	1.75068	0.0182893	1.858	53.7775	0.246342	54
16500	-80.5124	0.932119	-78.8837	4982.03	12.5277	5003.16	-31.0961	0.528377	-29.271	4982.56	12.5438	5003	1.73964	0.0185862	1.8645	53.7825	0.245282	54
17000	-80.6273	0.908657	-78.3233	4982.3	12.5309	5003.48	-29.6127	0.504237	-27.7035	4983.09	12.539	5003	1.71735	0.0178787	1.8425	53.835	0.245576	54
17500	-78.4178	0.929093	-76.4	4982.58	12.4899	5003.49	-28.2574	0.485331	-26.7023	4981.99	12.5194	5003	1.72796	0.0181637	1.857	53.9075	0.245633	54
18000	-77.4841	0.922395	-75.3709	4982.76	12.4998	5004.27	-26.9557	0.467743	-25.1406	4982.56	12.4869	5002.5	1.72623	0.0177004	1.848	53.9425	0.243688	54
18500	-76.5706	0.932544	-74.7881	4982.84	12.4977	5003.33	-25.8087	0.450441	-24.0255	4983.01	12.5503	5002	1.73293	0.0182058	1.8595	54.0375	0.242951	54
19000	-75.3377	0.903173	-74.0372	4983.34	12.533	5002.09	-24.7303	0.433469	-23.1172	4983.61	12.6085	5003	1.73492	0.0183237	1.8525	54.13	0.24394	54
19500	-73.8528	0.8093	-72.7115	4983.67	12.5452	5002.33	-23.7565	0.419858	-22.2629	4983.76	12.5679	5003	1.71484	0.0179217	1.8525	54.1425	0.243034	54
20000	-72.7814	0.868698	-70.9049	4983.72	12.5508	5002.75	-22.8057	0.405307	-21.2223	4983.45	12.5439	5004	1.70629	0.0180268	1.8375	54.2675	0.244416	54
