#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.01	0.2	-1.5	0.02	0.5
#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
27000		-631.46	-nan	-631.46	19564.1	-nan	19564.1	-380.537	-nan	-380.537	19150	-nan	19150	33.415	-nan	33.415	65	-nan	65
28000		-542.668	-nan	-542.668	19511.6	-nan	19511.6	-370.525	-nan	-370.525	19659	-nan	19659	34.536	-nan	34.536	67	-nan	67
29000		-518.616	-nan	-518.616	19445.1	-nan	19445.1	-369.012	-nan	-369.012	19538	-nan	19538	35.358	-nan	35.358	68	-nan	68
30000		-504.102	-nan	-504.102	19525.5	-nan	19525.5	-369.008	-nan	-369.008	19598	-nan	19598	36.054	-nan	36.054	67	-nan	67
31000		-533.228	-nan	-533.228	19515.8	-nan	19515.8	-369.008	-nan	-369.008	19510	-nan	19510	39.798	-nan	39.798	67	-nan	67
32000		-544.172	-nan	-544.172	19507.6	-nan	19507.6	-369.008	-nan	-369.008	19696	-nan	19696	39.419	-nan	39.419	67	-nan	67
33000		-547.012	-nan	-547.012	19748.6	-nan	19748.6	-348.264	-nan	-348.264	38985	-nan	38985	39.4	-nan	39.4	133	-nan	133
34000		-559.64	-nan	-559.64	21152.1	-nan	21152.1	-344.976	-nan	-344.976	38807	-nan	38807	42.757	-nan	42.757	134	-nan	134
35000		-855.817	-nan	-855.817	33748.8	-nan	33748.8	-343.203	-nan	-343.203	38800	-nan	38800	74.841	-nan	74.841	135	-nan	135
36000		-827.106	-nan	-827.106	39082.3	-nan	39082.3	-337.275	-nan	-337.275	39025	-nan	39025	110.398	-nan	110.398	136	-nan	136
37000		-851.759	-nan	-851.759	38944.4	-nan	38944.4	-324.997	-nan	-324.997	38715	-nan	38715	130.769	-nan	130.769	136	-nan	136
38000		-648.193	-nan	-648.193	38399.7	-nan	38399.7	-322.528	-nan	-322.528	38743	-nan	38743	152.872	-nan	152.872	136	-nan	136
39000		-743.452	-nan	-743.452	38680.8	-nan	38680.8	-319.404	-nan	-319.404	38620	-nan	38620	145.887	-nan	145.887	136	-nan	136
40000		-740.894	-nan	-740.894	38347.4	-nan	38347.4	-319.349	-nan	-319.349	38619	-nan	38619	146.323	-nan	146.323	136	-nan	136
41000		-799.994	-nan	-799.994	38905.8	-nan	38905.8	-316.376	-nan	-316.376	40336	-nan	40336	130.73	-nan	130.73	137	-nan	137
42000		-734.34	-nan	-734.34	40222.9	-nan	40222.9	-303.839	-nan	-303.839	40234	-nan	40234	155.73	-nan	155.73	137	-nan	137
43000		-935.715	-nan	-935.715	40146.7	-nan	40146.7	-299.506	-nan	-299.506	40494	-nan	40494	122.192	-nan	122.192	136	-nan	136
44000		-625.597	-nan	-625.597	40392.2	-nan	40392.2	-294.427	-nan	-294.427	40495	-nan	40495	112.638	-nan	112.638	136	-nan	136
45000		-642.797	-nan	-642.797	40304.8	-nan	40304.8	-292.116	-nan	-292.116	40433	-nan	40433	110.761	-nan	110.761	136	-nan	136
46000		-662.262	-nan	-662.262	40341.9	-nan	40341.9	-290.703	-nan	-290.703	40364	-nan	40364	120.506	-nan	120.506	136	-nan	136
47000		-729.018	-nan	-729.018	40272.9	-nan	40272.9	-290.675	-nan	-290.675	40574	-nan	40574	122.537	-nan	122.537	136	-nan	136
48000		-738.138	-nan	-738.138	40362.9	-nan	40362.9	-290.675	-nan	-290.675	40489	-nan	40489	132.176	-nan	132.176	136	-nan	136
49000		-797.386	-nan	-797.386	40285.9	-nan	40285.9	-286.45	-nan	-286.45	40447	-nan	40447	126.602	-nan	126.602	136	-nan	136
50000		-541.089	-nan	-541.089	40291.5	-nan	40291.5	-284.369	-nan	-284.369	40444	-nan	40444	149.182	-nan	149.182	137	-nan	137
51000		-710.328	-nan	-710.328	40441.3	-nan	40441.3	-283.622	-nan	-283.622	40286	-nan	40286	157.473	-nan	157.473	137	-nan	137
52000		-645.009	-nan	-645.009	40454.8	-nan	40454.8	-280.795	-nan	-280.795	40286	-nan	40286	146.188	-nan	146.188	136	-nan	136
53000		-688.953	-nan	-688.953	40312.1	-nan	40312.1	-280.229	-nan	-280.229	40425	-nan	40425	135.42	-nan	135.42	135	-nan	135
54000		-680.209	-nan	-680.209	40535.6	-nan	40535.6	-280.229	-nan	-280.229	40178	-nan	40178	135.273	-nan	135.273	135	-nan	135
55000		-669.082	-nan	-669.082	40146.8	-nan	40146.8	-280.229	-nan	-280.229	40269	-nan	40269	140.879	-nan	140.879	135	-nan	135
56000		-719.745	-nan	-719.745	40244.2	-nan	40244.2	-280.229	-nan	-280.229	40388	-nan	40388	139.13	-nan	139.13	135	-nan	135
57000		-621.735	-nan	-621.735	40318.4	-nan	40318.4	-278.576	-nan	-278.576	40604	-nan	40604	132.468	-nan	132.468	136	-nan	136
58000		-637.594	-nan	-637.594	40576.2	-nan	40576.2	-278.576	-nan	-278.576	40579	-nan	40579	145.87	-nan	145.87	136	-nan	136
59000		-669.638	-nan	-669.638	40648.4	-nan	40648.4	-275.476	-nan	-275.476	40773	-nan	40773	152.316	-nan	152.316	135	-nan	135
60000		-564.789	-nan	-564.789	40738.9	-nan	40738.9	-275.476	-nan	-275.476	40603	-nan	40603	156.738	-nan	156.738	135	-nan	135
61000		-728.202	-nan	-728.202	40604.5	-nan	40604.5	-275.476	-nan	-275.476	40605	-nan	40605	167.371	-nan	167.371	135	-nan	135
62000		-551.797	-nan	-551.797	40562.5	-nan	40562.5	-272.325	-nan	-272.325	40582	-nan	40582	181.744	-nan	181.744	135	-nan	135
63000		-658.438	-nan	-658.438	40576.9	-nan	40576.9	-272.247	-nan	-272.247	40597	-nan	40597	160.583	-nan	160.583	136	-nan	136
64000		-734.413	-nan	-734.413	40495.1	-nan	40495.1	-272.247	-nan	-272.247	40616	-nan	40616	164.376	-nan	164.376	136	-nan	136
65000		-702.447	-nan	-702.447	40629.6	-nan	40629.6	-271.9	-nan	-271.9	40591	-nan	40591	167.971	-nan	167.971	136	-nan	136
66000		-843.196	-nan	-843.196	40376.2	-nan	40376.2	-271.9	-nan	-271.9	40593	-nan	40593	163.288	-nan	163.288	136	-nan	136
67000		-744.505	-nan	-744.505	40643.2	-nan	40643.2	-271.9	-nan	-271.9	40597	-nan	40597	177.391	-nan	177.391	136	-nan	136
68000		-727.654	-nan	-727.654	40628.6	-nan	40628.6	-271.9	-nan	-271.9	40596	-nan	40596	170.702	-nan	170.702	136	-nan	136
69000		-767.441	-nan	-767.441	40565.9	-nan	40565.9	-267.48	-nan	-267.48	40609	-nan	40609	167.43	-nan	167.43	136	-nan	136
70000		-734.512	-nan	-734.512	40663.9	-nan	40663.9	-266.594	-nan	-266.594	40586	-nan	40586	159.338	-nan	159.338	136	-nan	136
71000		-608.449	-nan	-608.449	40724.6	-nan	40724.6	-262.933	-nan	-262.933	40585	-nan	40585	156.462	-nan	156.462	136	-nan	136
72000		-648.639	-nan	-648.639	40522.9	-nan	40522.9	-260.76	-nan	-260.76	40593	-nan	40593	172.448	-nan	172.448	136	-nan	136
73000		-631.385	-nan	-631.385	40598.5	-nan	40598.5	-260.714	-nan	-260.714	40595	-nan	40595	162.335	-nan	162.335	136	-nan	136
74000		-603.902	-nan	-603.902	40814.6	-nan	40814.6	-255.466	-nan	-255.466	40602	-nan	40602	128.3	-nan	128.3	135	-nan	135
75000		-609.923	-nan	-609.923	40522.9	-nan	40522.9	-253.286	-nan	-253.286	40622	-nan	40622	117.851	-nan	117.851	136	-nan	136
76000		-629.49	-nan	-629.49	40545.5	-nan	40545.5	-241.74	-nan	-241.74	40618	-nan	40618	119.743	-nan	119.743	137	-nan	137
77000		-651.709	-nan	-651.709	40731.2	-nan	40731.2	-240.717	-nan	-240.717	40916	-nan	40916	138.276	-nan	138.276	138	-nan	138
78000		-634.387	-nan	-634.387	40925.8	-nan	40925.8	-232.647	-nan	-232.647	40765	-nan	40765	137.777	-nan	137.777	138	-nan	138
79000		-669.385	-nan	-669.385	40841.3	-nan	40841.3	-232.647	-nan	-232.647	40846	-nan	40846	135.282	-nan	135.282	138	-nan	138
80000		-493.1	-nan	-493.1	40761.9	-nan	40761.9	-232.647	-nan	-232.647	40793	-nan	40793	137.635	-nan	137.635	138	-nan	138
81000		-725.448	-nan	-725.448	40789.7	-nan	40789.7	-232.647	-nan	-232.647	40854	-nan	40854	145.202	-nan	145.202	138	-nan	138
82000		-574.763	-nan	-574.763	40824.4	-nan	40824.4	-231.874	-nan	-231.874	40745	-nan	40745	140.32	-nan	140.32	138	-nan	138
83000		-768.322	-nan	-768.322	40809.4	-nan	40809.4	-222.699	-nan	-222.699	40782	-nan	40782	145.183	-nan	145.183	138	-nan	138
84000		-711.057	-nan	-711.057	40783.9	-nan	40783.9	-220.906	-nan	-220.906	40836	-nan	40836	143.741	-nan	143.741	138	-nan	138
85000		-574.697	-nan	-574.697	40835.8	-nan	40835.8	-220.906	-nan	-220.906	40776	-nan	40776	161.114	-nan	161.114	138	-nan	138
86000		-647.305	-nan	-647.305	40814	-nan	40814	-220.536	-nan	-220.536	40822	-nan	40822	160.385	-nan	160.385	138	-nan	138
87000		-678.521	-nan	-678.521	40811.2	-nan	40811.2	-210.373	-nan	-210.373	40932	-nan	40932	139.332	-nan	139.332	138	-nan	138
88000		-467.87	-nan	-467.87	40862.3	-nan	40862.3	-207.609	-nan	-207.609	40980	-nan	40980	135.863	-nan	135.863	138	-nan	138
89000		-665.042	-nan	-665.042	40898.9	-nan	40898.9	-205.46	-nan	-205.46	40866	-nan	40866	126.369	-nan	126.369	138	-nan	138
90000		-680.377	-nan	-680.377	40912.4	-nan	40912.4	-204.008	-nan	-204.008	40961	-nan	40961	125.758	-nan	125.758	139	-nan	139
91000		-653.729	-nan	-653.729	41109.7	-nan	41109.7	-202.723	-nan	-202.723	41271	-nan	41271	136.644	-nan	136.644	140	-nan	140
92000		-551.754	-nan	-551.754	41188.8	-nan	41188.8	-202.598	-nan	-202.598	41202	-nan	41202	129.892	-nan	129.892	140	-nan	140
93000		-587.754	-nan	-587.754	41206.6	-nan	41206.6	-202.598	-nan	-202.598	41144	-nan	41144	137.709	-nan	137.709	140	-nan	140
94000		-523.101	-nan	-523.101	41188.6	-nan	41188.6	-202.168	-nan	-202.168	41556	-nan	41556	145.596	-nan	145.596	142	-nan	142
95000		-637.909	-nan	-637.909	41536.9	-nan	41536.9	-202.168	-nan	-202.168	41556	-nan	41556	139.807	-nan	139.807	142	-nan	142
96000		-550.739	-nan	-550.739	41572.2	-nan	41572.2	-202.168	-nan	-202.168	41631	-nan	41631	148.074	-nan	148.074	142	-nan	142
97000		-517.238	-nan	-517.238	41583.6	-nan	41583.6	-202.168	-nan	-202.168	41562	-nan	41562	154.926	-nan	154.926	142	-nan	142
98000		-645.748	-nan	-645.748	41585.8	-nan	41585.8	-200.158	-nan	-200.158	41752	-nan	41752	148.853	-nan	148.853	144	-nan	144
99000		-514.55	-nan	-514.55	41737.9	-nan	41737.9	-199.954	-nan	-199.954	41748	-nan	41748	157.041	-nan	157.041	144	-nan	144
100000		-513.109	-nan	-513.109	41706	-nan	41706	-199.954	-nan	-199.954	41739	-nan	41739	150.601	-nan	150.601	144	-nan	144
