#mutation_rate	indel_prob	indel_power	crossover_cross_rate	crossover_prob
#0.01	0.2	-1.5	0.02	0.5
#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
65000		-336.827	-nan	-336.827	33669	-nan	33669	-93.768	-nan	-93.768	33678	-nan	33678	60.556	-nan	60.556	105	-nan	105
66000		-391.319	-nan	-391.319	33901.6	-nan	33901.6	-93.6931	-nan	-93.6931	35772	-nan	35772	87.526	-nan	87.526	110	-nan	110
67000		-414.75	-nan	-414.75	34597.1	-nan	34597.1	-91.9221	-nan	-91.9221	34057	-nan	34057	131.672	-nan	131.672	106	-nan	106
68000		-303.256	-nan	-303.256	35258.3	-nan	35258.3	-90.1751	-nan	-90.1751	36811	-nan	36811	104.704	-nan	104.704	114	-nan	114
69000		-451.474	-nan	-451.474	36224.7	-nan	36224.7	-88.653	-nan	-88.653	38422	-nan	38422	134.944	-nan	134.944	112	-nan	112
70000		-492.348	-nan	-492.348	36937.1	-nan	36937.1	-86.7925	-nan	-86.7925	37160	-nan	37160	202.188	-nan	202.188	113	-nan	113
71000		-428.271	-nan	-428.271	37728.6	-nan	37728.6	-85.189	-nan	-85.189	37078	-nan	37078	194.529	-nan	194.529	114	-nan	114
72000		-472.092	-nan	-472.092	37451.5	-nan	37451.5	-85.189	-nan	-85.189	37078	-nan	37078	301.762	-nan	301.762	114	-nan	114
73000		-508.391	-nan	-508.391	37098.2	-nan	37098.2	-83.6615	-nan	-83.6615	39067	-nan	39067	154.243	-nan	154.243	119	-nan	119
74000		-445.472	-nan	-445.472	37616.5	-nan	37616.5	-83.6615	-nan	-83.6615	39067	-nan	39067	91.21	-nan	91.21	119	-nan	119
75000		-388.666	-nan	-388.666	38347.4	-nan	38347.4	-83.3369	-nan	-83.3369	38057	-nan	38057	86.006	-nan	86.006	119	-nan	119
76000		-344.481	-nan	-344.481	38747.1	-nan	38747.1	-83.2658	-nan	-83.2658	38901	-nan	38901	66.473	-nan	66.473	119	-nan	119
77000		-410.862	-nan	-410.862	38909	-nan	38909	-82.3714	-nan	-82.3714	38814	-nan	38814	92.135	-nan	92.135	118	-nan	118
78000		-310.651	-nan	-310.651	38828.8	-nan	38828.8	-81.0072	-nan	-81.0072	38872	-nan	38872	118.588	-nan	118.588	119	-nan	119
79000		-337.012	-nan	-337.012	39039.9	-nan	39039.9	-79.9785	-nan	-79.9785	39206	-nan	39206	89.4	-nan	89.4	122	-nan	122
80000		-308.932	-nan	-308.932	39276.3	-nan	39276.3	-79.2946	-nan	-79.2946	39231	-nan	39231	83.722	-nan	83.722	123	-nan	123
81000		-336.439	-nan	-336.439	39293.4	-nan	39293.4	-78.9958	-nan	-78.9958	39477	-nan	39477	162.157	-nan	162.157	124	-nan	124
82000		-360.699	-nan	-360.699	39394.5	-nan	39394.5	-76.4288	-nan	-76.4288	39819	-nan	39819	84.555	-nan	84.555	124	-nan	124
83000		-343.995	-nan	-343.995	39533.6	-nan	39533.6	-74.0694	-nan	-74.0694	39439	-nan	39439	157.704	-nan	157.704	124	-nan	124
84000		-396.996	-nan	-396.996	39680.3	-nan	39680.3	-73.8551	-nan	-73.8551	40583	-nan	40583	132.197	-nan	132.197	129	-nan	129
85000		-333.042	-nan	-333.042	40016	-nan	40016	-72.6351	-nan	-72.6351	40766	-nan	40766	215.747	-nan	215.747	129	-nan	129
86000		-270.675	-nan	-270.675	40156.2	-nan	40156.2	-72.0106	-nan	-72.0106	40550	-nan	40550	158.621	-nan	158.621	129	-nan	129
87000		-409.114	-nan	-409.114	40615.3	-nan	40615.3	-71.8444	-nan	-71.8444	40250	-nan	40250	162.558	-nan	162.558	129	-nan	129
88000		-360.738	-nan	-360.738	40536.8	-nan	40536.8	-71.7677	-nan	-71.7677	40747	-nan	40747	187.559	-nan	187.559	130	-nan	130
89000		-319.779	-nan	-319.779	40654.5	-nan	40654.5	-71.1335	-nan	-71.1335	40391	-nan	40391	155.731	-nan	155.731	128	-nan	128
90000		-407.528	-nan	-407.528	40503.7	-nan	40503.7	-71.0302	-nan	-71.0302	40264	-nan	40264	105.522	-nan	105.522	129	-nan	129
91000		-452.479	-nan	-452.479	40840.2	-nan	40840.2	-70.2918	-nan	-70.2918	40812	-nan	40812	78.579	-nan	78.579	128	-nan	128
92000		-355.08	-nan	-355.08	40945.1	-nan	40945.1	-69.5642	-nan	-69.5642	41476	-nan	41476	89.772	-nan	89.772	130	-nan	130
93000		-402.96	-nan	-402.96	40969.2	-nan	40969.2	-69.5257	-nan	-69.5257	40789	-nan	40789	108.969	-nan	108.969	129	-nan	129
94000		-400.23	-nan	-400.23	41153.8	-nan	41153.8	-68.5034	-nan	-68.5034	41087	-nan	41087	77.314	-nan	77.314	131	-nan	131
95000		-476.64	-nan	-476.64	41452.6	-nan	41452.6	-68.5008	-nan	-68.5008	41009	-nan	41009	62.828	-nan	62.828	131	-nan	131
96000		-332.949	-nan	-332.949	41547.7	-nan	41547.7	-65.8635	-nan	-65.8635	41908	-nan	41908	93.202	-nan	93.202	133	-nan	133
97000		-361.174	-nan	-361.174	41892.2	-nan	41892.2	-64.3029	-nan	-64.3029	42421	-nan	42421	86.304	-nan	86.304	135	-nan	135
98000		-339.776	-nan	-339.776	41797.1	-nan	41797.1	-64.075	-nan	-64.075	42074	-nan	42074	104.904	-nan	104.904	135	-nan	135
99000		-352.663	-nan	-352.663	42195.2	-nan	42195.2	-61.5589	-nan	-61.5589	41525	-nan	41525	71.048	-nan	71.048	137	-nan	137
100000		-305.969	-nan	-305.969	42089.3	-nan	42089.3	-61.1404	-nan	-61.1404	42265	-nan	42265	70.356	-nan	70.356	138	-nan	138
