#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
11500	-149.461	1.48947	-144.943	5006.16	9.24892	5001.2	-74.4498	1.0123	-72.1099	5006.81	9.27578	5004	0.80234	0.00936134	0.846	52.945	0.226153	53
12000	-143.72	1.3885	-140.583	5006.23	9.24137	5001.92	-70.2971	0.975348	-67.8879	5005.93	9.26457	5003	0.802705	0.00945104	0.845	52.9425	0.224386	53
12500	-139.495	1.35742	-136.452	5006.03	9.23882	5002.01	-66.5308	0.92875	-65.0503	5006.66	9.26939	5001.5	0.796765	0.00959274	0.826	53.125	0.22135	53
13000	-135.818	1.25838	-134.186	5006.04	9.25144	5001.8	-63.0765	0.89223	-61.5295	5005.03	9.30469	5001	0.80507	0.00979541	0.8515	53.2275	0.223947	53
13500	-132.463	1.27752	-130.983	5005.82	9.25727	5000.96	-59.7504	0.846101	-57.7944	5005.36	9.29851	5002	0.813373	0.00963507	0.8595	53.2875	0.223718	53
14000	-128.651	1.25644	-128.678	5005.17	9.28152	5000.48	-56.4385	0.816706	-54.5711	5006.3	9.27908	5002	0.80885	0.00978802	0.852	53.3575	0.224137	53
14500	-125.512	1.16015	-124.654	5005.94	9.28204	4999.93	-53.7878	0.785841	-51.8094	5006.15	9.29711	5002	0.800807	0.00992827	0.846	53.435	0.225425	53
15000	-122.504	1.19835	-121.521	5005.61	9.2767	5001.32	-51.2646	0.759712	-49.5969	5005.68	9.26498	5002	0.804923	0.00969348	0.846	53.58	0.222165	54
15500	-119.186	1.21062	-117.584	5006.01	9.27982	5001.38	-48.9364	0.733561	-47.1683	5006.14	9.3349	5001.5	0.803172	0.00953972	0.8515	53.6125	0.227839	53.5
16000	-117.788	1.19303	-116.113	5006.06	9.29141	5000.8	-46.6031	0.709267	-44.7242	5007.64	9.36002	5002.5	0.802853	0.00995881	0.84	53.6875	0.223466	54
16500	-115.913	1.1975	-114.404	5007	9.31721	5001.85	-44.389	0.679912	-42.4301	5006.55	9.38141	5002.5	0.80183	0.00975036	0.8365	53.7175	0.224321	54
17000	-113.298	1.12019	-111.702	5007.17	9.34324	5001.6	-42.2419	0.643762	-40.045	5007.67	9.35445	5003	0.799417	0.00974552	0.8335	53.825	0.222649	54
17500	-110.76	1.10283	-109.448	5007.38	9.34628	5001.72	-40.4161	0.618177	-38.7071	5007.62	9.36154	5004	0.81594	0.0100615	0.862	53.8725	0.221785	54
18000	-107.921	1.1345	-107.186	5007.46	9.34964	5002.72	-38.6004	0.597365	-37.021	5007.68	9.39309	5004	0.803445	0.00944299	0.848	53.935	0.220308	54
18500	-107.671	1.13878	-105.486	5007.49	9.36365	5001.6	-36.9588	0.569285	-35.3658	5008.57	9.36555	5004.5	0.80972	0.0097835	0.8545	54.0125	0.223255	54
19000	-105.15	1.06046	-102.458	5007.47	9.37582	5003.38	-35.4358	0.555758	-33.9154	5007.61	9.40207	5005	0.80784	0.0102523	0.859	54.055	0.225042	54
19500	-103.771	1.01693	-102.537	5007.77	9.37305	5005.22	-34.0367	0.535808	-32.5878	5006.88	9.41208	5002.5	0.797437	0.00957958	0.8395	54.075	0.222	54
20000	-102.537	1.06218	-100.328	5008.1	9.38386	5005.01	-32.7143	0.519535	-31.244	5008.44	9.39442	5004	0.807733	0.00993471	0.848	54.14	0.222034	54
