#gen	avgfit_mean	avgfit_sd	avgfit_med	avgbits_mean	avgbits_sd	avgbits_med	fit_mean	fit_sd	fit_med	bits_mean	bits_sd	bits_med	cpu_mean	cpu_sd	cpu_med	genes_mean	genes_sd	genes_med
15000	-84.0114	1.86242	-82.2278	5004.39	4.78709	4993.2	-75.652	1.81948	-73.2255	5004.5	4.80694	4992	9.23159	0.100087	9.312	54.3365	0.326805	58
15500	-80.5953	1.84669	-75.8803	5005.15	4.80818	4993.73	-72.168	1.76385	-69.7872	5005.48	4.81274	4993	9.23848	0.0976575	9.09	54.5048	0.321125	58.5
16000	-76.5914	1.70473	-73.9042	5006.56	4.86243	4993.76	-68.4491	1.68972	-66.9857	5007.78	4.94456	4993	9.21639	0.101667	8.8995	54.6298	0.319548	58
16500	-73.3995	1.6759	-72.1846	5007.81	4.96829	4994.57	-65.2701	1.64786	-65.2188	5007.31	4.96484	4993.5	9.31111	0.101158	9.684	54.7163	0.320483	58.5
17000	-70.038	1.67075	-66.7435	5007.43	4.95442	4994.36	-62.2912	1.59082	-62.0926	5007.81	4.96046	4994	9.30314	0.0983538	8.806	54.7933	0.319316	58.5
17500	-67.5043	1.54843	-76.7323	5007.39	4.95573	4995.15	-59.4758	1.54542	-61.3614	5007.8	4.94709	4996	9.37552	0.100194	9.198	54.9087	0.32052	58.5
18000	-64.7656	1.54788	-66.042	5007.55	4.94386	4995.28	-56.8428	1.48761	-59.4235	5007.64	4.95646	4995.5	9.42284	0.0987496	9.703	54.9856	0.319129	58.5
18500	-61.9271	1.49677	-62.5471	5007.94	4.9416	4994.92	-54.1199	1.43525	-57.1714	5008.83	5.05303	4994.5	9.40938	0.098957	9.18	55.0769	0.317443	58.5
19000	-59.5166	1.4341	-65.8841	5008.27	4.96113	4994.56	-51.606	1.39124	-54.6408	5009.33	5.08262	4994.5	9.41147	0.100859	8.8535	55.1587	0.31894	58.5
19500	-57.2877	1.38995	-57.3895	5009.29	5.07483	4995.13	-49.3156	1.3426	-52.9677	5009.44	5.10089	4995.5	9.46318	0.098578	9.373	55.2548	0.317397	58.5
20000	-55.1609	1.36809	-61.0222	5009.99	5.09223	4995.99	-47.1597	1.29853	-52.2114	5010.29	5.13289	4999	9.42913	0.101462	9.683	55.3269	0.316381	58.5
